Measurement,Unit,Latitude,Longitude,Date,Oceans,Regions,SubRegions,Sampling Method,Density Class
37.0,pieces/m3,41.1499,-55.6686,2018-05-23,Atlantic Ocean,,,Intake seawater pump,Very High
0.0,pieces/m3,33.43,-58.62,2005-10-22,Atlantic Ocean,,,Neuston net,Very Low
0.040816,pieces/m3,31.47,-55.68,1992-10-25,Atlantic Ocean,,,Neuston net,Medium
0.543901,pieces/m3,38.43987,-9.09325,2018-08-22,Atlantic Ocean,,,Neuston net,Medium
0.00432,pieces/m3,42.62,-61.75,1996-07-08,Atlantic Ocean,,,Neuston net,Low
0.024692,pieces/m3,34.03,-62.88,1995-10-29,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,36.17,-65.3,1995-10-26,Atlantic Ocean,,,Neuston net,Very Low
0.00432,pieces/m3,39.0,-73.45,2006-06-05,Atlantic Ocean,New York Bight,,Neuston net,Low
0.00432,pieces/m3,41.99,-69.46,2002-08-20,Atlantic Ocean,,,Neuston net,Low
0.010796,pieces/m3,40.85,-70.62,1992-10-15,Atlantic Ocean,,,Neuston net,Medium
0.323976,pieces/m3,37.1,-66.96,1999-10-22,Atlantic Ocean,,,Neuston net,Medium
10160.0,pieces/m3,28.152519,-16.43179,2019-06-26,Atlantic Ocean,,,Stainless steel spoon,Medium
6480.0,pieces/m3,28.152519,-16.43179,2019-07-01,Atlantic Ocean,,,Stainless steel spoon,Medium
0.01944,pieces/m3,33.87,-64.62,2002-05-29,Atlantic Ocean,,,Neuston net,Medium
0.007852,pieces/m3,34.85,-66.94,1999-04-23,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,24.27,-82.29,2006-05-07,Atlantic Ocean,,,Neuston net,Low
0.194384,pieces/m3,24.59,-79.38,1999-03-28,Atlantic Ocean,,,Neuston net,Medium
0.253288,pieces/m3,28.46,-59.87,1998-10-25,Atlantic Ocean,,,Neuston net,Medium
2.364218,pieces/m3,30.5477,-63.7064,2010-01-16,Atlantic Ocean,,,Neuston net,High
0.01,pieces/m3,21.0698,-37.076,2014-12-03,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,11.83,-60.83,1986-10-31,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,29.95,-80.23,1999-03-30,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,26.6,-79.39,2003-03-29,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,27.6934,-82.5559,2016-08-15,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.303663,pieces/m3,-23.0308,-30.8532,2010-08-31,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,18.24,-76.4,1998-12-24,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.056156,pieces/m3,18.5,-74.83,1996-04-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,13.62,-62.89,1998-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.028796,pieces/m3,14.77,-71.25,1995-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,16.68,-62.0,1996-11-23,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
1.603376,pieces/m3,42.106833,15.615167,2013-05-09,Atlantic Ocean,Mediterranean Sea,Adriatic Sea,Neuston net,High
0.0,pieces/m3,54.86375,12.305633,2019-05-21,Atlantic Ocean,Baltic Sea,,Manta net,Very Low
0.0,pieces/m3,-14.91,-146.58,2003-03-31,Pacific Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,19.62,-146.5,2005-03-01,Pacific Ocean,,,Neuston net,Low
0.0,pieces/m3,23.35,-144.31,2012-05-26,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,28.72,-140.03,2008-07-10,Pacific Ocean,,,Neuston net,Very Low
21.788339,pieces/m3,33.1052,-134.4999,2018-10-08,Pacific Ocean,,,Manta net,Very High
0.184805,pieces/m3,38.013,12.087667,2020-11-12,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Manta net,Medium
2.179487,pieces/m3,38.5445,9.82533,2013-06-22,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Neuston net,High
0.007,pieces/m3,38.5046,16.8681,2014-11-22,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Grab sample,Medium
0.177333,pieces/m3,41.397303,2.21315,2021-04-14,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,Medium
0.0,pieces/m3,56.313667,-2.5485,2019-11-30,Atlantic Ocean,North Sea,,Neuston net,Very Low
0.341743,pieces/m3,56.112167,-2.881667,2018-01-04,Atlantic Ocean,North Sea,,Neuston net,Medium
0.066437,pieces/m3,56.1505,-2.3865,2022-01-05,Atlantic Ocean,North Sea,,Neuston net,Medium
0.176073,pieces/m3,-28.7311,-103.5486,2011-04-06,Pacific Ocean,,,Manta net,Medium
0.814427,pieces/m3,-28.3865,-16.3898,2011-01-21,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,41.24,-68.35,1992-06-12,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,40.85,-68.65,2006-07-29,Atlantic Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,39.54,-64.31,1999-10-22,Atlantic Ocean,,,Neuston net,Low
2.175247,pieces/m3,32.844825,-37.951367,2020-11-12,Atlantic Ocean,,,Manta net,High
0.289436,pieces/m3,38.44652,-9.04146,2019-01-16,Atlantic Ocean,,,Neuston net,Medium
0.063,pieces/m3,39.0558,-76.2883,2015-10-10,Atlantic Ocean,,,Grab sample,Medium
0.0234,pieces/m3,32.83,-64.85,1987-06-06,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,34.05,-65.32,2007-05-26,Atlantic Ocean,,,Neuston net,Very Low
0.086392,pieces/m3,34.1,-64.92,1992-05-11,Atlantic Ocean,,,Neuston net,Medium
0.205184,pieces/m3,27.45,-58.13,2003-10-28,Atlantic Ocean,,,Neuston net,Medium
0.111076,pieces/m3,25.42,-60.75,1999-04-17,Atlantic Ocean,,,Neuston net,Medium
0.127428,pieces/m3,20.17,-67.97,2002-02-26,Atlantic Ocean,,,Neuston net,Medium
0.041,pieces/m3,27.9146,-64.0454,2016-05-18,Atlantic Ocean,,,Grab sample,Medium
0.026,pieces/m3,24.7292,-19.2968,2014-11-26,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,24.24,-81.83,2000-01-06,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,25.27,-75.13,1993-02-14,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,24.85,-75.45,1992-01-29,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,14.18,-60.75,1991-10-30,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.011,pieces/m3,19.225,-31.6067,2014-12-02,Atlantic Ocean,,,Grab sample,Medium
0.004,pieces/m3,20.763,-105.521,2014-10-28,Pacific Ocean,,,Grab sample,Low
705.218618,pieces/m3,27.916643,-110.775325,2018-06-19,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.0,pieces/m3,25.75,-79.36,1995-03-30,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,26.75,-79.78,2003-05-12,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,-4.83,-109.12,2001-12-18,Pacific Ocean,,,Neuston net,Very Low
0.025196,pieces/m3,17.21,-77.51,1999-02-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.00432,pieces/m3,16.58,-82.21,1998-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,15.16,-72.99,2002-12-19,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,17.42,-63.15,1995-12-08,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,15.87,-63.85,1991-11-30,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
4.26,pieces/m3,39.668,20.019,2014-10-14,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,High
0.011,pieces/m3,60.3735,-146.2318,2015-11-23,Pacific Ocean,Gulf of Alaska,,Grab sample,Medium
0.044416,pieces/m3,43.1625,-129.18,2019-12-08,Pacific Ocean,,,Manta net,Medium
0.021685,pieces/m3,51.807883,3.639867,2018-04-01,Atlantic Ocean,North Sea,,Manta net,Medium
0.0,pieces/m3,5.04,-144.77,2003-02-23,Pacific Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,19.62,-146.5,2005-07-19,Pacific Ocean,,,Neuston net,Low
4.632787,pieces/m3,32.72,-144.28,2019-08-07,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,25.35,-141.11,2009-05-29,Pacific Ocean,,,Neuston net,Very Low
0.719813,pieces/m3,26.79615,-130.09925,2015-09-18,Pacific Ocean,,,Manta net,Medium
0.0,pieces/m3,28.72,-140.03,2008-12-18,Pacific Ocean,,,Neuston net,Very Low
0.005,pieces/m3,29.467,-138.8152,2014-09-19,Pacific Ocean,,,Grab sample,Medium
0.239722,pieces/m3,40.30275,-130.0122,2015-09-04,Pacific Ocean,,,Manta net,Medium
0.996134,pieces/m3,41.038,17.866833,2013-05-17,Atlantic Ocean,Mediterranean Sea,Adriatic Sea,Neuston net,Medium
0.0,pieces/m3,58.323833,-6.9505,2018-01-11,Atlantic Ocean,,,Neuston net,Very Low
0.039852,pieces/m3,57.793333,-6.724833,2022-01-11,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.0,pieces/m3,56.01595,-4.894333,2019-11-14,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.018868,pieces/m3,-24.5847,-125.7344,2011-04-21,Pacific Ocean,,,Manta net,Medium
0.064891,pieces/m3,-27.8835,-25.8982,2010-11-19,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,39.88,-69.7,2006-10-15,Atlantic Ocean,,,Neuston net,Very Low
0.01296,pieces/m3,41.03,-65.72,1992-07-19,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,43.04,-60.92,1999-07-10,Atlantic Ocean,,,Neuston net,Very Low
0.003961,pieces/m3,47.481167,-3.081333,2020-08-15,Atlantic Ocean,Bay of Biscay,,Manta net,Low
0.043196,pieces/m3,26.85,-71.67,1992-04-30,Atlantic Ocean,,,Neuston net,Medium
0.004222,pieces/m3,22.39117,-20.66398,2016-11-29,Atlantic Ocean,,,Neuston net,Low
0.005,pieces/m3,27.1,-22.46,2014-11-25,Atlantic Ocean,,,Grab sample,Medium
2820.874471,pieces/m3,31.680124,-114.495158,2018-06-25,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.00864,pieces/m3,34.68,-66.58,1987-04-28,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,24.53,-83.35,1993-01-17,Atlantic Ocean,Gulf of Mexico,,Neuston net,Very Low
0.01296,pieces/m3,24.05,-81.6,2004-02-13,Atlantic Ocean,,,Neuston net,Medium
0.015708,pieces/m3,25.27,-77.37,2002-04-03,Atlantic Ocean,,,Neuston net,Medium
0.01512,pieces/m3,26.37,-72.35,1995-05-16,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,10.758064,-61.436573,2016-01-23,Atlantic Ocean,Caribbean Sea,,Hand picking,Very Low
0.01,pieces/m3,17.4406,-38.8894,2014-11-25,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,30.8,-79.85,1996-05-11,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,27.61,-82.7832,2016-07-25,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.0,pieces/m3,17.35,-60.34,1996-11-04,Atlantic Ocean,,,Neuston net,Very Low
0.005,pieces/m3,17.0115,-61.7824,2016-03-11,Atlantic Ocean,Caribbean Sea,,Grab sample,Medium
0.0087,pieces/m3,17.54,-61.23,2007-04-24,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,14.1167,-60.9167,2014-12-01,Atlantic Ocean,Caribbean Sea,,Grab sample,Very Low
0.0043,pieces/m3,13.35,-59.86,2005-11-03,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.01512,pieces/m3,12.57,-61.64,1999-12-07,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.78,pieces/m3,-1.5,-89.0,2017-10-11,Pacific Ocean,,,Plankton net,Medium
0.043196,pieces/m3,17.97,-75.4,1996-02-23,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.00216,pieces/m3,16.58,-75.43,1992-02-27,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.87,-84.33,1998-04-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00648,pieces/m3,10.55,-64.68,1992-12-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.335363,pieces/m3,42.70145,9.558117,2019-06-06,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Manta net,Medium
0.00216,pieces/m3,19.62,-146.5,2005-12-19,Pacific Ocean,,,Neuston net,Low
0.0108,pieces/m3,18.97,-143.47,2011-03-10,Pacific Ocean,,,Neuston net,Medium
0.827634,pieces/m3,28.74,-147.03,2018-11-03,Pacific Ocean,,,Manta net,Medium
0.0024,pieces/m3,27.84,-140.77,2004-09-16,Pacific Ocean,,,Neuston net,Low
3.457382,pieces/m3,29.998968,-137.752,2015-08-03,Pacific Ocean,,,Manta net,High
0.682223,pieces/m3,28.51325,-132.18175,2015-09-15,Pacific Ocean,,,Manta net,Medium
3.692508,pieces/m3,33.666667,-141.15,2019-12-03,Pacific Ocean,,,Manta net,High
3.616785,pieces/m3,34.1333,-137.1,2015-08-16,Pacific Ocean,,,Manta net,High
0.805757,pieces/m3,36.773149,2.820132,2018-11-29,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,47.8033,-122.6763,2014-11-26,Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,,Grab sample,Very Low
0.0,pieces/m3,42.71,-65.39,1990-08-17,Atlantic Ocean,,,Neuston net,Very Low
0.012,pieces/m3,42.67,-69.68,2005-06-11,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,42.43,-70.05,1998-07-07,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,48.363,-70.643,2021-09-02,Atlantic Ocean,Gulf of St. Lawrence,,Manta net,Very Low
0.0,pieces/m3,39.02,-69.37,2000-07-02,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,40.98,-70.62,1991-10-11,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,42.04,-68.78,1999-07-05,Atlantic Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,40.87,-66.34,2002-09-08,Atlantic Ocean,,,Neuston net,Low
0.209651,pieces/m3,37.011667,-20.895667,2019-05-20,Atlantic Ocean,,,Manta net,Medium
1.0,pieces/m3,20.533562,-22.547634,2015-11-12,Atlantic Ocean,,,Intake seawater pump,High
0.002,pieces/m3,39.3513,-76.1448,2013-10-28,Atlantic Ocean,,,Grab sample,Low
0.0,pieces/m3,24.85,-83.55,1997-01-05,Atlantic Ocean,Gulf of Mexico,,Neuston net,Very Low
0.0108,pieces/m3,25.35,-82.58,2000-02-05,Atlantic Ocean,Gulf of Mexico,,Neuston net,Medium
0.003928,pieces/m3,24.14,-81.35,2001-03-30,Atlantic Ocean,,,Neuston net,Low
0.02066,pieces/m3,23.84,-59.53,2006-10-28,Atlantic Ocean,,,Neuston net,Medium
0.0108,pieces/m3,25.17,-68.78,2008-04-08,Atlantic Ocean,,,Neuston net,Medium
0.0162,pieces/m3,30.86,-64.16,2000-04-19,Atlantic Ocean,,,Neuston net,Medium
0.011,pieces/m3,15.8,-51.1,2014-12-08,Atlantic Ocean,,,Grab sample,Medium
0.00216,pieces/m3,13.35,-61.38,1992-11-08,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.008,pieces/m3,17.2434,-24.7659,2014-11-15,Atlantic Ocean,,,Grab sample,Medium
0.051836,pieces/m3,29.98,-77.52,1998-04-03,Atlantic Ocean,,,Neuston net,Medium
0.00648,pieces/m3,27.48,-79.4,2007-04-02,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,12.43,-65.48,1987-12-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,13.18,-62.07,1991-12-02,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,13.47,-63.22,1994-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,15.32,-72.15,1995-12-25,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0108,pieces/m3,17.6,-63.32,2001-11-17,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.00648,pieces/m3,19.97,-58.73,1993-11-01,Atlantic Ocean,,,Neuston net,Medium
0.002,pieces/m3,0.314,-89.9471,2015-02-07,Pacific Ocean,,,Grab sample,Low
5388.666667,pieces/m3,2.413072,-48.616536,2018-03-16,Atlantic Ocean,,,Aluminum bucket,Very High
0.0,pieces/m3,18.45,-76.48,1993-02-23,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00864,pieces/m3,18.44,-75.76,2000-03-01,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,16.57,-84.95,1994-04-17,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00432,pieces/m3,11.42,-66.5,1998-12-12,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.50676,pieces/m3,42.573183,-129.924617,2019-12-07,Pacific Ocean,,,Manta net,Medium
1.490453,pieces/m3,42.4907,3.4473,2014-10-20,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,High
0.0,pieces/m3,3.48,-143.62,2010-12-04,Pacific Ocean,,,Neuston net,Very Low
0.615428,pieces/m3,26.21,-144.53,2012-10-23,Pacific Ocean,,,Neuston net,Medium
3.392126,pieces/m3,37.8664,-143.8151,2007-09-21,Pacific Ocean,,,Neuston net,High
1.333847,pieces/m3,29.3194,-133.18895,2015-09-14,Pacific Ocean,,,Manta net,High
8.765483,pieces/m3,32.000367,-140.351,2015-08-12,Pacific Ocean,,,Manta net,High
1.79035,pieces/m3,33.0328,-133.35875,2015-09-11,Pacific Ocean,,,Manta net,High
0.00648,pieces/m3,46.07,-56.87,1989-08-01,Atlantic Ocean,,,Neuston net,Medium
0.01944,pieces/m3,44.05,-64.37,1992-05-20,Atlantic Ocean,,,Neuston net,Medium
0.0108,pieces/m3,42.43,-66.23,1992-05-18,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,55.870833,-4.915833,2018-10-19,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.031501,pieces/m3,56.114833,-2.776,2018-12-02,Atlantic Ocean,North Sea,,Neuston net,Medium
0.003292,pieces/m3,40.65,-69.15,2008-08-03,Atlantic Ocean,,,Neuston net,Low
0.0216,pieces/m3,37.05,-63.73,2003-10-21,Atlantic Ocean,,,Neuston net,Medium
0.189,pieces/m3,37.56,-0.861667,2015-03-17,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.473298,pieces/m3,34.4425,-9.997,2014-07-06,Atlantic Ocean,,,Manta net,Medium
0.0,pieces/m3,36.6625,-6.763167,2020-07-18,Atlantic Ocean,,,Manta net,Very Low
0.058471,pieces/m3,36.746667,-7.086667,2017-08-13,Atlantic Ocean,,,Manta net,Medium
0.0,pieces/m3,32.04,-65.17,2001-07-01,Atlantic Ocean,,,Neuston net,Very Low
0.00648,pieces/m3,32.31,-63.39,2005-04-14,Atlantic Ocean,,,Neuston net,Medium
0.059396,pieces/m3,32.4,-64.42,2004-05-25,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,40.3,-69.57,1997-06-22,Atlantic Ocean,,,Neuston net,Low
0.395684,pieces/m3,26.97,-65.18,2001-05-19,Atlantic Ocean,,,Neuston net,Medium
0.133908,pieces/m3,28.72,-69.7,1995-05-22,Atlantic Ocean,,,Neuston net,Medium
0.012,pieces/m3,24.5117,-25.9383,2014-11-27,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,30.1455,-15.8551,2015-09-11,Atlantic Ocean,,,Grab sample,Very Low
0.002,pieces/m3,36.9572,-121.9669,2015-01-29,Pacific Ocean,Monterey Bay National Marine Sanctuary,,Grab sample,Low
0.0,pieces/m3,37.64,-122.54,2002-08-18,Pacific Ocean,,,Neuston net,Very Low
1410.437236,pieces/m3,22.282206,-97.798196,2018-04-08,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.0,pieces/m3,21.5317,-87.3683,2018-05-18,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Very Low
0.289416,pieces/m3,28.43,-58.12,1996-10-29,Atlantic Ocean,,,Neuston net,Medium
0.004508,pieces/m3,20.7,-57.72,2005-10-30,Atlantic Ocean,,,Neuston net,Low
0.028076,pieces/m3,24.55,-74.27,1995-05-18,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,23.14,-109.13,2002-12-10,Pacific Ocean,Gulf of California,,Neuston net,Very Low
0.0,pieces/m3,24.14189,-110.349147,2018-07-13,Pacific Ocean,Gulf of California,,PVC cylinder,Very Low
1000.0,pieces/m3,27.9899,-82.6316,2017-07-05,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.0,pieces/m3,12.42,-61.93,1994-12-11,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,13.35,-68.7,1996-12-21,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00864,pieces/m3,17.92,-63.97,1996-12-03,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.00576,pieces/m3,15.81,-61.99,2003-12-07,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,14.93,-59.96,1998-11-09,Atlantic Ocean,,,Neuston net,Very Low
2820.874471,pieces/m3,22.375112,-105.68474,2018-06-11,Pacific Ocean,,,PVC cylinder,Medium
0.0,pieces/m3,-5.81,-111.29,2001-12-19,Pacific Ocean,,,Neuston net,Very Low
1573.333333,pieces/m3,0.191636,-44.863856,2018-03-14,Atlantic Ocean,,,Aluminum bucket,Very High
0.0027,pieces/m3,19.03,-74.49,2002-03-06,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,18.8,-78.45,1996-04-16,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.94,pieces/m3,17.94878,-76.83517,2017-11-16,Atlantic Ocean,Caribbean Sea,,Manta net,Medium
0.00216,pieces/m3,18.57,-75.24,2006-12-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.5,pieces/m3,-15.04753,2.953221,2015-11-24,Atlantic Ocean,,,Intake seawater pump,Medium
0.088651,pieces/m3,24.2205,-128.353,2009-06-15,Pacific Ocean,,,Neuston net,Medium
1.435495,pieces/m3,35.9653,-139.8182,2008-02-13,Pacific Ocean,,,Neuston net,High
0.051692,pieces/m3,43.3204,5.3147,2019-06-25,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,20.15,-147.77,2007-03-07,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,25.68,-143.09,2005-06-03,Pacific Ocean,,,Neuston net,Very Low
0.402588,pieces/m3,35.677333,-27.739887,2020-11-06,Atlantic Ocean,,,Manta net,Medium
0.009256,pieces/m3,42.6,-69.42,2006-07-16,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,56.1345,-2.743167,2019-11-29,Atlantic Ocean,North Sea,,Neuston net,Very Low
0.0,pieces/m3,-24.163756,8.668449,2015-11-27,Atlantic Ocean,,,Intake seawater pump,Very Low
0.024192,pieces/m3,33.22,-62.5,2007-10-18,Atlantic Ocean,,,Neuston net,Medium
0.082072,pieces/m3,34.65,-64.98,1987-05-31,Atlantic Ocean,,,Neuston net,Medium
0.073436,pieces/m3,34.37,-63.52,1999-10-26,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,40.25,-71.18,2000-10-17,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,41.58,-66.7,1999-06-25,Atlantic Ocean,,,Neuston net,Very Low
0.040792,pieces/m3,20.88,-59.15,1992-10-31,Atlantic Ocean,,,Neuston net,Medium
0.0216,pieces/m3,20.27,-59.4,2005-04-22,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,21.1,-72.87,1993-02-16,Atlantic Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,24.05,-74.05,1993-02-17,Atlantic Ocean,,,Neuston net,Low
0.164148,pieces/m3,24.21,-69.41,1997-04-19,Atlantic Ocean,,,Neuston net,Medium
0.035996,pieces/m3,30.71,-62.86,1999-04-14,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,24.35,-80.52,1998-03-27,Atlantic Ocean,,,Neuston net,Very Low
0.001056,pieces/m3,24.2,-81.93,2007-12-23,Atlantic Ocean,,,Neuston net,Low
0.00432,pieces/m3,25.5,-79.43,1998-01-30,Atlantic Ocean,,,Neuston net,Low
0.053384,pieces/m3,29.24,-59.59,2000-10-27,Atlantic Ocean,,,Neuston net,Medium
0.107992,pieces/m3,28.58,-56.68,2000-10-30,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,22.48,-57.92,1994-10-31,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,24.91,-82.62,2001-01-29,Atlantic Ocean,Gulf of Mexico,,Neuston net,Very Low
2000.0,pieces/m3,27.61,-82.7832,2017-07-24,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.0,pieces/m3,17.84,-65.0,1991-11-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,19.27,-58.58,1991-10-28,Atlantic Ocean,,,Neuston net,Low
0.00648,pieces/m3,13.52,-61.58,2002-11-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.007,pieces/m3,16.675,-37.515,2014-11-24,Atlantic Ocean,,,Grab sample,Medium
0.030236,pieces/m3,26.3,-75.28,1992-02-17,Atlantic Ocean,,,Neuston net,Medium
0.00432,pieces/m3,26.2,-79.13,1994-02-10,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,11.83,-68.03,1995-12-19,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0024,pieces/m3,12.62,-68.48,1991-12-12,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.68,-71.35,1989-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,17.08,-73.99,1998-12-21,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
703.0,pieces/m3,3.652681,-49.193139,2018-10-20,Atlantic Ocean,,,Aluminum bucket,Very High
0.035996,pieces/m3,18.96,-78.46,2008-04-24,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.019208,pieces/m3,17.03,-83.95,1996-12-24,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,19.430959,-96.321492,2018-04-17,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Very Low
3526.093089,pieces/m3,16.538785,-98.915883,2018-06-01,Pacific Ocean,,,PVC cylinder,Medium
0.0,pieces/m3,16.88,-73.62,1997-12-21,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
